level	expression	reading	hard_morae	meaning	tags
5	大丈夫	だいじょうぶ	じょ	It's ok (all right); No need to worry; Everything is under control	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	大好き	だいすき	す	very like-able, like very much	JLPT JLPT_5 JLPT_N5
5	大切	たいせつ	せ,つ	important	JLPT JLPT_5 JLPT_N5
5	沢山	たくさん	さ	many, much	JLPT JLPT_5 JLPT_N5
5	タクシー	タクシー	し	taxi	JLPT JLPT_5 JLPT_N5
5	出す	だす	す	to take (something) out; to hand in (something)	Genki Genki_Ln.16 JLPT JLPT_5 JLPT_N5
5	～たち	～たち	ち	plural suffix	JLPT JLPT_5 JLPT_N5
5	立つ	たつ	つ	to stand up	Genki Genki_Ln.6 JLPT JLPT_3 JLPT_5 JLPT_N5
5	楽しい	たのしい	し	enjoyable, fun	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	誕生日	たんじょうび	じょ	birthday	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	小さい	ちいさい	ち,さ	small, little	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	小さな	ちいさな	ち,さ	small, little	JLPT JLPT_5 JLPT_N5
5	近い	ちかい	ち	near, close by, short	Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5
5	違う	ちがう	ち	to be different; to differ; wrong	Genki Genki_Ln.23 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	近く	ちかく	ち	nearby; in the neighborhood	Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	地下鉄	ちかてつ	ち,つ	underground train, subway	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	地図	ちず	ち,ず	a map	Genki Genki_Ln.15 Intermediate_Japanese Intermediate_Japanese_Ln.12 JLPT JLPT_5 JLPT_N5
5	父	ちち	ち,ち	(my) father	Genki Genki_Ln.7 JLPT JLPT_5 JLPT_N5
5	茶色	ちゃいろ	ちゃ	brown	JLPT JLPT_5 JLPT_N5
5	茶碗	ちゃわん	ちゃ	rice bowl	JLPT JLPT_5 JLPT_N5
5	～中	～ちゅう	ちゅ	during, while ~ing	JLPT JLPT_5 JLPT_N5
5	丁度	ちょうど	ちょ	just, right, exactly	JLPT JLPT_5 JLPT_N5
5	ちょっと	ちょっと	ちょ	a little, somewhat; just a little, somewhat	Genki Genki_Ln.3 JLPT JLPT_2 JLPT_5 JLPT_N5
5	一日	ついたち	つ,ち	one day; first day of the month	JLPT JLPT_5 JLPT_N5
5	使う	つかう	つ	to use	JLPT JLPT_5 JLPT_N5
5	疲れる	つかれる	つ	to get (become) tired; to become fatigued	Genki Genki_Ln.11 Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_5 JLPT_N5
5	次	つぎ	つ	next	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	着く	つく	つ	to arrive at, to reach	JLPT JLPT_3 JLPT_5 JLPT_N5
5	机	つくえ	つ	desk	Genki Genki_Ln.4 Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_5 JLPT_N5
5	作る	つくる	つ	to make, to create	Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5
5	つける	つける	つ	to turn on (e.g., a light); to take	JLPT JLPT_3 JLPT_4 JLPT_5 JLPT_N5
5	勤める	つとめる	つ	to work (for)	JLPT JLPT_5 JLPT_N5
5	つまらない	つまらない	つ	boring, dull; insignificant	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	冷たい	つめたい	つ	cold (things, people)	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	強い	つよい	つ	strong, powerful	Genki Genki_Ln.17 Intermediate_Japanese Intermediate_Japanese_Ln.13 JLPT JLPT_5 JLPT_N5
5	出口	でぐち	ち	an exit	Intermediate_Japanese Intermediate_Japanese_Ln.7 JLPT JLPT_5 JLPT_N5
5	テスト	テスト	す	test	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	電車	でんしゃ	しゃ	electric train	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	どうして	どうして	し	why, for what reason	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	どうぞ	どうぞ	ぞ	please, kindly, by all means	JLPT JLPT_5 JLPT_N5
5	動物	どうぶつ	つ	animal	Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_5 JLPT_N5
5	年	とし	し	year, age	JLPT JLPT_3 JLPT_5 JLPT_N5
5	図書館	としょかん	しょ	library	Genki Genki_Ln.2 Intermediate_Japanese Intermediate_Japanese_Ln.5 JLPT JLPT_5 JLPT_N5
5	どちら	どちら	ち	which (one) (way); where (polite)	Genki Genki_Ln.10 Genki_Ln.19 JLPT JLPT_5 JLPT_N5
5	どっち	どっち	ち	which one, which way	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	友達	ともだち	ち	friend	Genki Genki_Ln.1 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	無くす	なくす	す	to lose something	JLPT JLPT_3 JLPT_5 JLPT_N5
5	なぜ	なぜ	ぜ	why (same as どうして)	Genki Genki_Ln.19 JLPT JLPT_5 JLPT_N5
5	夏	なつ	つ	summer	Genki Genki_Ln.8 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	夏休み	なつやすみ	つ,す	summer vacation	JLPT JLPT_5 JLPT_N5
5	七つ	ななつ	つ	seven things	Genki Genki_Ln.9 JLPT JLPT_3 JLPT_5 JLPT_N5
5	西	にし	し	west	JLPT JLPT_5 JLPT_N5
5	～日	～にち	ち	~ day of the month, for ~ days	JLPT JLPT_5 JLPT_N5
5	日曜日	にちようび	ち	Sunday	Genki Genki_Ln.3 JLPT JLPT_3 JLPT_5 JLPT_N5
5	荷物	にもつ	つ	luggage; baggage	Genki Genki_Ln.6 Intermediate_Japanese Intermediate_Japanese_Ln.6 JLPT JLPT_5 JLPT_N5
5	ニュース	ニュース	す	news	Genki Genki_Ln.17 JLPT JLPT_5 JLPT_N5
5	灰皿	はいざら	ざ	ashtray	JLPT JLPT_5 JLPT_N5
5	橋	はし	し	bridge	JLPT JLPT_3 JLPT_5 JLPT_N5
5	箸	はし	し	chopsticks	Genki Genki_Ln.8 JLPT JLPT_3 JLPT_5 JLPT_N5
5	始まる	はじまる	じ	(something) begins	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	初め; 始め	はじめ	じ	beginning, start	JLPT JLPT_3 JLPT_5 JLPT_N5
5	初めて	はじめて	じ	for the first time	Genki Genki_Ln.12 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	走る	はしる	し	to run	Genki Genki_Ln.22 Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_5 JLPT_N5
5	バス	バス	す	bus; bath; bass	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_1 JLPT_5 JLPT_N5
5	二十歳	はたち	ち	20 years old	JLPT JLPT_3 JLPT_5 JLPT_N5
5	八	はち	ち	eight	JLPT JLPT_5 JLPT_N5
5	二十日	はつか	つ	twenty days, twentieth (day of the month)	JLPT JLPT_5 JLPT_N5
5	話	はなし	し	talk (chat), story	Genki Genki_Ln.19 JLPT JLPT_5 JLPT_N5
5	話す	はなす	す	to speak	JLPT JLPT_3 JLPT_5 JLPT_N5
5	ハンカチ	ハンカチ	ち	handkerchief	JLPT JLPT_5 JLPT_N5
5	東	ひがし	し	east	JLPT JLPT_5 JLPT_N5
5	一つ	ひとつ	つ	one thing	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	一月	ひとつき	つ	one month	JLPT JLPT_5 JLPT_N5
5	二つ	ふたつ	つ	two things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	二日	ふつか	つ	two days; second day of the month	Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5
5	文章	ぶんしょう	しょ	sentence, text	JLPT JLPT_5 JLPT_N5
5	ページ	ページ	じ	a page	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	勉強	べんきょう (する)	す	study	JLPT JLPT_3 JLPT_5 JLPT_N5
5	帽子	ぼうし	し	hat; cap	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	欲しい	ほしい	し	to want, in need of	JLPT JLPT_5 JLPT_N5
5	ポスト	ポスト	す	mailbox; post, position	JLPT JLPT_5 JLPT_N5
5	細い	ほそい	そ	thin, slender, fine	JLPT JLPT_5 JLPT_N5
5	毎朝	まいあさ	さ	every morning	Genki Genki_Ln.19 JLPT JLPT_5 JLPT_N5
5	毎月	まいげつ; まいつき	つ,つ	every month, monthly	JLPT JLPT_5 JLPT_N5
5	毎週	まいしゅう	しゅ	every week	Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5
5	毎日	まいにち	ち	every day	Genki Genki_Ln.3 JLPT JLPT_5 JLPT_N5
5	毎年	まいねん; まいとし	し	every year, yearly, annually	JLPT JLPT_5 JLPT_N5
5	まずい	まずい	ず	terrible (in reference to food), unappetizing, unpleasant (taste)	Genki Genki_Ln.23 JLPT JLPT_5 JLPT_N5
5	町	まち	ち	town; city	Genki Genki_Ln.4 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_3 JLPT_5 JLPT_N5
5	待つ	まつ	つ	to wait	JLPT JLPT_3 JLPT_5 JLPT_N5
5	まっすぐ	まっすぐ	す	straight (ahead), direct	JLPT JLPT_3 JLPT_5 JLPT_N5
5	マッチ	マッチ	ち	match	JLPT JLPT_5 JLPT_N5
5	万年筆	まんねんひつ	つ	fountain pen	JLPT JLPT_5 JLPT_N5
5	短い	みじかい	じ	short (length)	Genki Genki_Ln.7 Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_5 JLPT_N5
5	水	みず	ず	water	Genki Genki_Ln.3 JLPT JLPT_5 JLPT_N5
5	店	みせ	せ	store, shop	Genki Genki_Ln.13 Intermediate_Japanese Intermediate_Japanese_Ln.6 JLPT JLPT_5 JLPT_N5
5	見せる	みせる	せ	to show, to display	Genki Genki_Ln.16 JLPT JLPT_5 JLPT_N5
5	道	みち	ち	road, street; way, directions	Genki Genki_Ln.16 JLPT JLPT_5 JLPT_N5
5	三つ	みっつ	つ	three things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	皆さん	みなさん	さ	all of you, everyone	Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	難しい	むずかしい	ず,し	difficult	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	六つ	むっつ	つ	six things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	もしもし	もしもし	し,し	Hello? (used on the phone)	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	持つ	もつ	つ	to hold, to carry; to possess	JLPT JLPT_5 JLPT_N5
5	野菜	やさい	さ	vegetable	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	易しい	やさしい	さ,し	easy, plain, simple	JLPT JLPT_5 JLPT_N5
5	安い	やすい	す	inexpensive; cheap (things)	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	休み	やすみ	す	holiday; day off; absence	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	休む	やすむ	す	to rest, to have a break, to get time off	JLPT JLPT_5 JLPT_N5
5	八つ	やっつ	つ	eight things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	四つ	よっつ	つ	four things	Genki Genki_Ln.9 JLPT JLPT_2 JLPT_5 JLPT_N5
5	来月	らいげつ	つ	next month	Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5
5	来週	らいしゅう	しゅ	next week	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	ラジオ	ラジオ	じ	radio	Genki Genki_Ln.14 JLPT JLPT_5 JLPT_N5
5	ラジオカセ	ラジオカセ	じ,せ	radio cassette player	JLPT JLPT_5 JLPT_N5
5	留学生	りゅうがくせい	せ	international student	Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5
5	両親	りょうしん	し	parents (lit., both parents)	Genki Genki_Ln.14 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	冷蔵庫	れいぞうこ	ぞ	refrigerator	Genki Genki_Ln.18 JLPT JLPT_5 JLPT_N5
5	レストラン	レストラン	す	restaurant	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	練習	れんしゅう (する)	しゅ,す	(to) practice	JLPT JLPT_5 JLPT_N5
5	ワイシャツ	ワイシャツ	しゃ,つ	shirt (lit: white shirt), business shirt	JLPT JLPT_5 JLPT_N5
5	忘れる	わすれる	す	to forget	Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	私	わたし	し	I, myself	Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5
5	私	わたくし	し	I (formal), myself, private affairs	Genki Genki_Ln.13 JLPT JLPT_2 JLPT_5 JLPT_N5
5	渡す	わたす	す	to hand (something) over (v.t.); to get across	Intermediate_Japanese Intermediate_Japanese_Ln.6 JLPT JLPT_5 JLPT_N5
